"","fy","fund","agency","source","interfund_trans","from_fund","source_name.x","receipts","data_source","fund_name","agency_name","fund_cat","fund_cat_name.x","fund_ab","fund_ioc","fund_re","a_end","in_ff","fund_name_ab","fund_category","fund_cat_name.y","in_ff_rev","in_ff_exp","revenuesource","total","source_name_AWM","source_name.y","source_name_formula","rev_type","rev_type_name","amnesty","local","type_assigned","source_flag","med_option_recent","rev_type_new"
"326",2021,"0514","493","1343",NA,NA,"DRUG ASSET FORFEITURE",937464.77,NA,"STATE ASSET FORFEITURE","STATE POLICE","D","SPECIAL STATE FUNDS","0514","0514","0",NA,"1","STATE ASSET FORFEITURE","D","Special State Funds","1","1",NA,NA,"DRUG ASSET FORFEITURE","DRUG ASSET FORFEITURE","DRUG ASSET FORFEITURE","78",".",NA,0,NA,NA,0,"78"
"327",2021,"0951","295","1343",NA,NA,"DRUG ASSET FORFEITURE",2302391.01,NA,"NARCOTICS PROFIT FORFEITURE","STATE'S ATTYS APPELLATE PROSEC","I","STATE TRUST FUNDS","0951","0951","0",NA,"1","NARCOTICS PROFIT FORFEITURE","I","State Trust Funds","1","1",NA,NA,"DRUG ASSET FORFEITURE","DRUG ASSET FORFEITURE","DRUG ASSET FORFEITURE","78",".",NA,0,NA,NA,0,"78"
"328",2021,"0113","482","1376",NA,NA,"FAMILY PRACTICE SCHOLARSHIPS",111827.67,NA,"COMMUNITY HEALTH CENTER CARE","PUBLIC HEALTH","D","SPECIAL STATE FUNDS","0113","0113","0",NA,"1","COMMUNITY HEALTH CENTER CARE","D","Special State Funds","1","1",NA,NA,"FAMILY PRACTICE SCHOLARSHIPS","FAMILY PRACTICE SCHOLARSHIPS","FAMILY PRACTICE SCHOLARSHIPS","78",".",NA,0,NA,NA,0,"78"
"329",2021,"0711","458","1407",NA,NA,"REPAYMENT-LOTTERY EXCESS",40003712,NA,"STATE LOTTERY","STATE LOTTERY","D","SPECIAL STATE FUNDS","0711","0711","0",NA,"1","STATE LOTTERY","D","Special State Funds","1","1",NA,NA,"REPAYMENT-LOTTERY EXCESS","REPAYMENT-LOTTERY EXCESS","REPAYMENT-LOTTERY EXCESS","78",".",NA,0,NA,NA,0,"78"
"330",2021,"0542","340","1423",NA,NA,"CONSUMER LAW/ELDERLY VICTIMS",21591281.16,NA,"AG COURT ORDER & VOL COMPLY","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0542","0542","0",NA,"1","AG COURT ORDER & VOL COMPLY","D","Special State Funds","1","1",NA,NA,"CONSUMER LAW/ELDERLY VICTIMS","CONSUMER LAW/ELDERLY VICTIMS","CONSUMER LAW/ELDERLY VICTIMS","78",".",NA,0,NA,NA,0,"78"
"331",2021,"0335","546","1466",NA,NA,"HUMAN SERVICES",160135.31,NA,"CRIMINAL JUSTICE INFO PROJECTS","IL CRIMINAL JUSTICE INFO AUTH","I","STATE TRUST FUNDS","0335","0335","0",NA,"1","CRIMINAL JUSTICE INFO PROJECTS","I","State Trust Funds","1","1",NA,NA,"HUMAN SERVICES","HUMAN SERVICES","HUMAN SERVICES","78",".",NA,0,NA,NA,0,"78"
"332",2021,"0339","684","1466",NA,NA,"HUMAN SERVICES",3e+06,NA,"IL COMM COLL BRD CONTRCT & GRT","IL COMMUNITY COLLEGE BOARD","D","SPECIAL STATE FUNDS","0339","0339","0",NA,"1","IL COMM COLL BRD CONTRCT & GRT","D","Special State Funds","1","1",NA,NA,"HUMAN SERVICES","HUMAN SERVICES","HUMAN SERVICES","78",".",NA,0,NA,NA,0,"78"
"333",2021,"0419","420","1466",NA,NA,"HUMAN SERVICES",283022,NA,"DCEO PROJECTS","COMMERCE AND ECONOMIC OPPORTUN","I","STATE TRUST FUNDS","0419","0419","0",NA,"1","DCEO PROJECTS","I","State Trust Funds","1","1",NA,NA,"HUMAN SERVICES","HUMAN SERVICES","HUMAN SERVICES","78",".",NA,0,NA,NA,0,"78"
"334",2021,"0720","478","1466",NA,NA,"HUMAN SERVICES",2361716.65,NA,"MEDICAL INTERAGENCY PROGRAM","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0720","0720","0",NA,"1","MEDICAL INTERAGENCY PROGRAM","D","Special State Funds","1","1",NA,NA,"HUMAN SERVICES","HUMAN SERVICES","HUMAN SERVICES","78",".",NA,0,NA,NA,0,"78"
"335",2021,"0137","422","1555",NA,NA,"DISPOSAL OF EQUIPMENT",5500,NA,"PLUGGING & RESTORATION","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0137","0137","0",NA,"1","PLUGGING & RESTORATION","D","Special State Funds","1","1",NA,NA,"DISPOSAL OF EQUIPMENT","DISPOSAL OF EQUIPMENT","DISPOSAL OF EQUIPMENT","78",".",NA,0,NA,NA,0,"78"
"336",2021,"0270","532","1566",NA,NA,"LOCAL GOVT UNIT/DRINKING WATER",11577399.29,NA,"WATER REVOLVING","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0270","0270","0",NA,"1","WATER REVOLVING","D","Special State Funds","1","1",NA,NA,"LOCAL GOVT UNIT/DRINKING WATER","LOCAL GOVT UNIT/DRINKING WATER","LOCAL GOVT UNIT/DRINKING WATER","78",".",NA,0,NA,NA,0,"78"
"337",2021,"0384","492","1590",NA,NA,"MOTOR FUEL TAX-DECALS",99126.69,NA,"TAX COMPLIANCE & ADMIN","REVENUE","D","SPECIAL STATE FUNDS","0384","0384","0",NA,"1","TAX COMPLIANCE & ADMIN","D","Special State Funds","1","1",NA,NA,"MOTOR FUEL TAX-DECALS","MOTOR FUEL TAX-DECALS","MOTOR FUEL TAX-DECALS","78",".",NA,0,NA,NA,0,"78"
"338",2021,"0548","525","1595",NA,NA,"DRYCLEANER INSURANCE PREMIUMS",59750,NA,"DRYCLEANER ENVIRON RESPONSE TR","DRYCLEANER COUNCIL","D","SPECIAL STATE FUNDS","0548","0548","0",NA,"1","DRYCLEANER ENVIRON RESPONSE TR","D","Special State Funds","1","1",NA,NA,"DRYCLEANER INSURANCE PREMIUMS","DRYCLEANER INSURANCE PREMIUMS","DRYCLEANER INSURANCE PREMIUMS","78",".",NA,0,NA,NA,0,"78"
"339",2021,"0548","532","1595",NA,NA,"DRYCLEANER INSURANCE PREMIUMS",272613.01,NA,"DRYCLEANER ENVIRON RESPONSE TR","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0548","0548","0",NA,"1","DRYCLEANER ENVIRON RESPONSE TR","D","Special State Funds","1","1",NA,NA,"DRYCLEANER INSURANCE PREMIUMS","DRYCLEANER INSURANCE PREMIUMS","DRYCLEANER INSURANCE PREMIUMS","78",".",NA,0,NA,NA,0,"78"
"340",2021,"0118","482","1695",NA,NA,"SWIMMING FACILITIES",11196.8,NA,"FACILITY LICENSING","PUBLIC HEALTH","D","SPECIAL STATE FUNDS","0118","0118","0",NA,"1","FACILITY LICENSING","D","Special State Funds","1","1",NA,NA,"SWIMMING FACILITIES","SWIMMING FACILITIES","SWIMMING FACILITIES","78",".",NA,0,NA,NA,0,"78"
"341",2021,"0372","482","1711",NA,NA,"PLUMBING VIOLATIONS",1559.56,NA,"PLUMBING LICENSURE & PROGRAM","PUBLIC HEALTH","D","SPECIAL STATE FUNDS","0372","0372","0",NA,"1","PLUMBING LICENSURE & PROGRAM","D","Special State Funds","1","1",NA,NA,"PLUMBING VIOLATIONS","PLUMBING VIOLATIONS","PLUMBING VIOLATIONS","78",".",NA,0,NA,NA,0,"78"
"342",2021,"0523","425","1788",NA,NA,"REIMBURSE-LOCALLY HELD FUNDS",2082.58,NA,"DEPT OF CORRECTIONS REIMBURSEM","JUVENILE JUSTICE","D","SPECIAL STATE FUNDS","0523","0523","0",NA,"1","DEPT OF CORRECTIONS REIMBURSEM","D","Special State Funds","1","1",NA,NA,"REIMBURSE-LOCALLY HELD FUNDS","REIMBURSE-LOCALLY HELD FUNDS","REIMBURSE-LOCALLY HELD FUNDS","78",".",NA,0,NA,NA,0,"78"
"343",2021,"0523","426","1788",NA,NA,"REIMBURSE-LOCALLY HELD FUNDS",108127.02,NA,"DEPT OF CORRECTIONS REIMBURSEM","CORRECTIONS","D","SPECIAL STATE FUNDS","0523","0523","0",NA,"1","DEPT OF CORRECTIONS REIMBURSEM","D","Special State Funds","1","1",NA,NA,"REIMBURSE-LOCALLY HELD FUNDS","REIMBURSE-LOCALLY HELD FUNDS","REIMBURSE-LOCALLY HELD FUNDS","78",".",NA,0,NA,NA,0,"78"
"344",2021,"0001","418","1810",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS",39980.24,NA,"GENERAL REVENUE","CHILDREN AND FAMILY SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","78",".",NA,0,NA,NA,0,"78"
"345",2021,"0001","426","1810",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS",23168.23,NA,"GENERAL REVENUE","CORRECTIONS","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","78",".",NA,0,NA,NA,0,"78"
"346",2021,"0220","418","1810",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS",136986.87,NA,"DCFS CHILDREN'S SERVICES","CHILDREN AND FAMILY SERVICES","D","SPECIAL STATE FUNDS","0220","0220","0",NA,"1","DCFS CHILDREN'S SERVICES","D","Special State Funds","1","1",NA,NA,"INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","INVOLUNTARY  WITH. COLLECTIONS","78",".",NA,0,NA,NA,0,"78"
"347",2021,"0535","493","1814",NA,NA,"OFFENDER REGISTRATION FEES",102894.68,NA,"OFFENDER REGISTRATION","STATE POLICE","D","SPECIAL STATE FUNDS","0535","0535","0",NA,"1","SEX OFFENDER REGISTRATION","D","Special State Funds","1","1",NA,NA,"SEX OFFENDER REGISTRATION FEES","SEX OFFENDER REGISTRATION FEES","SEX OFFENDER REGISTRATION FEES","78",".",NA,0,NA,NA,0,"78"
"348",2021,"0958","340","1814",NA,NA,"OFFENDER REGISTRATION FEES",103508.55,NA,"AG SEX OFFNDR AWARE TRAIN & ED","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0958","0958","0",NA,"1","AG SEX OFFNDR AWARE TRAIN & ED","D","Special State Funds","1","1",NA,NA,"SEX OFFENDER REGISTRATION FEES","SEX OFFENDER REGISTRATION FEES","SEX OFFENDER REGISTRATION FEES","78",".",NA,0,NA,NA,0,"78"
"349",2021,"0619","497","1816",NA,NA,"SHIPPING CHARGES",183.93,NA,"QUINCY VETERAN HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0619","0619","0",NA,"1","QUINCY VETERAN HOME","D","Special State Funds","1","1",NA,NA,"SHIPPING CHARGES","SHIPPING CHARGES","SHIPPING CHARGES","78",".",NA,0,NA,NA,0,"78"
"350",2021,"0272","497","1817",NA,NA,"MEAL TICKET",240,NA,"LASALLE VETERANS HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0272","0272","0",NA,"1","LASALLE VETERANS HOME","D","Special State Funds","1","1",NA,NA,"MEAL TICKET","MEAL TICKET","MEAL TICKET","78",".",NA,0,NA,NA,0,"78"
"351",2021,"0619","497","1817",NA,NA,"MEAL TICKET",20,NA,"QUINCY VETERAN HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0619","0619","0",NA,"1","QUINCY VETERAN HOME","D","Special State Funds","1","1",NA,NA,"MEAL TICKET","MEAL TICKET","MEAL TICKET","78",".",NA,0,NA,NA,0,"78"
"352",2021,"0619","497","1820",NA,NA,"OUTDATED DRUG REIMBURSEMENT",66.39,NA,"QUINCY VETERAN HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0619","0619","0",NA,"1","QUINCY VETERAN HOME","D","Special State Funds","1","1",NA,NA,"OUTDATED DRUG REIMBURSEMENT","OUTDATED DRUG REIMBURSEMENT","OUTDATED DRUG REIMBURSEMENT","78",".",NA,0,NA,NA,0,"78"
"353",2021,"0980","497","1820",NA,NA,"OUTDATED DRUG REIMBURSEMENT",4652.27,NA,"MANTENO VETERANS HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0980","0980","0",NA,"1","MANTENO VETERANS HOME","D","Special State Funds","1","1",NA,NA,"OUTDATED DRUG REIMBURSEMENT","OUTDATED DRUG REIMBURSEMENT","OUTDATED DRUG REIMBURSEMENT","78",".",NA,0,NA,NA,0,"78"
"354",2021,"0632","579","1837",NA,NA,"MISCELLANEOUS - RACING BOARD",8479.32,NA,"HORSE RACING","RACING BOARD","D","SPECIAL STATE FUNDS","0632","0632","0",NA,"1","HORSE RACING","D","Special State Funds","1","1",NA,NA,"MISCELLANEOUS - RACING BOARD","MISCELLANEOUS - RACING BOARD","MISCELLANEOUS - RACING BOARD","78",".",NA,0,NA,NA,0,"78"
"355",2021,"0001","418","1840",NA,NA,"REPAY OF EMPLOYEE WITNESS FEES",185.7,NA,"GENERAL REVENUE","CHILDREN AND FAMILY SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"REPAY OF EMPLOYEE WITNESS FEES","REPAY OF EMPLOYEE WITNESS FEES","REPAY OF EMPLOYEE WITNESS FEES","78",".",NA,0,NA,NA,0,"78"
"356",2021,"0001","426","1840",NA,NA,"REPAY OF EMPLOYEE WITNESS FEES",125,NA,"GENERAL REVENUE","CORRECTIONS","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"REPAY OF EMPLOYEE WITNESS FEES","REPAY OF EMPLOYEE WITNESS FEES","REPAY OF EMPLOYEE WITNESS FEES","78",".",NA,0,NA,NA,0,"78"
"357",2021,"0758","350","1853",NA,NA,"DUI/CIRCUIT CLERK",1668.11,NA,"SECRETARY OF STATE POLICE DUI","SECRETARY OF STATE","D","SPECIAL STATE FUNDS","0758","0758","0",NA,"1","SECRETARY OF STATE POLICE DUI","D","Special State Funds","1","1",NA,NA,"DUI/CIRCUIT CLERK","DUI/CIRCUIT CLERK","DUI/CIRCUIT CLERK","78",".",NA,0,NA,NA,0,"78"
"358",2021,"0001","416","1855",NA,NA,"REPAY STATE-UPWARD MOBILITY",15871.11,NA,"GENERAL REVENUE","CENTRAL MANAGEMENT","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"REPAY STATE-UPWARD MOBILITY","REPAY STATE-UPWARD MOBILITY","REPAY STATE-UPWARD MOBILITY","78",".",NA,0,NA,NA,0,"78"
"359",2021,"0011","494","1862",NA,NA,"BID BONDS-CONTRACTOR DEFAULT",11628.62,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"BID BONDS-CONTRACTOR DEFAULT","BID BONDS-CONTRACTOR DEFAULT","BID BONDS-CONTRACTOR DEFAULT","78",".",NA,0,NA,NA,0,"78"
"360",2021,"0371","482","1879",NA,NA,"CIVIL  MONETARY PENAL L/T CARE",884521.45,NA,"EQUITY IN LNG-TRM CARE QLTY","PUBLIC HEALTH","D","SPECIAL STATE FUNDS","0371","0371","0",NA,"1","EQUITY IN LNG-TRM CARE QLTY","D","Special State Funds","1","1",NA,NA,"CIVIL  MONETARY PENAL L/T CARE","CIVIL  MONETARY PENAL L/T CARE","CIVIL  MONETARY PENAL L/T CARE","78",".",NA,0,NA,NA,0,"78"
"361",2021,"0471","350","1881",NA,NA,"LOST OR DAMAGED BOOKS",217.95,NA,"STATE LIBRARY","SECRETARY OF STATE","D","SPECIAL STATE FUNDS","0471","0471","0",NA,"1","STATE LIBRARY","D","Special State Funds","1","1",NA,NA,"LOST OR DAMAGED BOOKS","LOST OR DAMAGED BOOKS","LOST OR DAMAGED BOOKS","78",".",NA,0,NA,NA,0,"78"
"362",2021,"0720","478","1954",NA,NA,"MEDICAL REIMBURSEMENTS",1632294.91,NA,"MEDICAL INTERAGENCY PROGRAM","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0720","0720","0",NA,"1","MEDICAL INTERAGENCY PROGRAM","D","Special State Funds","1","1",NA,NA,"MEDICAL REIMBURSEMENTS","MEDICAL REIMBURSEMENTS","MEDICAL REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"363",2021,"0793","478","1954",NA,NA,"MEDICAL REIMBURSEMENTS",490101510.26,NA,"HEALTHCARE PROVIDER RELIEF","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0793","0793","0",NA,"1","HEALTHCARE PROVIDER RELIEF","D","Special State Funds","1","1",NA,NA,"MEDICAL REIMBURSEMENTS","MEDICAL REIMBURSEMENTS","MEDICAL REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"364",2021,"0063","482","1968",NA,NA,"PHARMACEUTICAL REBATES",27295966.51,NA,"PUBLIC HEALTH SERVICES","PUBLIC HEALTH","G","FEDERAL TRUST FUNDS","0063","0063","0",NA,"1","PUBLIC HEALTH SERVICES","G","Federal Trust Funds","1","1",NA,NA,"PHARMACEUTICAL REBATES","PHARMACEUTICAL REBATES","PHARMACEUTICAL REBATES","78",".",NA,0,NA,NA,0,"78"
"365",2021,"0011","494","1996",NA,NA,"TRAFFIC SIG MAINT-PRIVATE SECT",3316474.11,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"TRAFFIC SIG MAINT-PRIVATE SECT","TRAFFIC SIG MAINT-PRIVATE SECT","TRAFFIC SIG MAINT-PRIVATE SECT","78",".",NA,0,NA,NA,0,"78"
"366",2021,"0011","494","1997",NA,NA,"HWY SIGN MAINT-PRIVATE SECTOR",1301162.59,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"HWY SIGN MAINT-PRIVATE SECTOR","HWY SIGN MAINT-PRIVATE SECTOR","HWY SIGN MAINT-PRIVATE SECTOR","78",".",NA,0,NA,NA,0,"78"
"367",2021,"0011","494","1998",NA,NA,"JOINT HWY IMPR PROJ-OTHERS",8174352.46,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"JOINT HWY IMPR PROJ-OTHERS","JOINT HWY IMPR PROJ-OTHERS","JOINT HWY IMPR PROJ-OTHERS","78",".",NA,0,NA,NA,0,"78"
"368",2021,"0011","494","1999",NA,NA,"SALE OF LAND &/OR OTHR ST PROP",19300,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"SALE OF LAND &/OR OTHR ST PROP","SALE OF LAND &/OR OTHR ST PROP","SALE OF LAND &/OR OTHR ST PROP","78",".",NA,0,NA,NA,0,"78"
"369",2021,"0011","494","2000",NA,NA,"PROPERTY ADD/OR LAND",740967.59,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"PROPERTY ADD/OR LAND","PROPERTY ADD/OR LAND","PROPERTY ADD/OR LAND","78",".",NA,0,NA,NA,0,"78"
"370",2021,"0011","494","2001",NA,NA,"PRIVATE SECT-HWY RELATED PRG",2152934.63,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"PRIVATE SECT-HWY RELATED PRG","PRIVATE SECT-HWY RELATED PRG","PRIVATE SECT-HWY RELATED PRG","78",".",NA,0,NA,NA,0,"78"
"371",2021,"0001","418","2003",NA,NA,"INVOLUNTARY WITH-SALARY REFUND",6598.9,NA,"GENERAL REVENUE","CHILDREN AND FAMILY SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"INVOLUNTARY WITH-SALARY REFUND","INVOLUNTARY WITH-SALARY REFUND","INVOLUNTARY WITH-SALARY REFUND","78",".",NA,0,NA,NA,0,"78"
"372",2021,"0700","444","2010",NA,NA,"INFANT FORMULA REBATES",50283491.36,NA,"USDA WOMEN, INFANTS & CHILDREN","HUMAN SERVICES","G","FEDERAL TRUST FUNDS","0700","0700","0",NA,"1","USDA WOMEN  INFANTS & CHILDREN","G","Federal Trust Funds","1","1",NA,NA,"INFANT FORMULA REBATES","INFANT FORMULA REBATES","INFANT FORMULA REBATES","78",".",NA,0,NA,NA,0,"78"
"373",2021,"0041","422","2037",NA,NA,"DEPOSITS-AGENCY EQUIPMENT",8675,NA,"WILDLIFE & FISH","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0041","0041","0",NA,"1","WILDLIFE & FISH","D","Special State Funds","1","1",NA,NA,"DEPOSITS-AGENCY EQUIPMENT","DEPOSITS-AGENCY EQUIPMENT","DEPOSITS-AGENCY EQUIPMENT","78",".",NA,0,NA,NA,0,"78"
"374",2021,"0283","370","2069",NA,NA,"METHAMPHETAMINE FINES",46253.23,NA,"METHAMPHETAMINE LAW ENFORCEMNT","TREASURER","D","SPECIAL STATE FUNDS","0283","0283","0",NA,"1","METHAMPHETAMINE LAW ENFORCEMNT","D","Special State Funds","1","1",NA,NA,"METHAMPHETAMINE FINES","METHAMPHETAMINE FINES","METHAMPHETAMINE FINES","78",".",NA,0,NA,NA,0,"78"
"375",2021,"0687","528","2075",NA,NA,"RESTITUTION",12844.31,NA,"COURT OF CLAIMS FEDERAL GRANT","COURT OF CLAIMS","G","FEDERAL TRUST FUNDS","0687","0687","0",NA,"1","COURT OF CLAIMS FEDERAL GRANT","G","Federal Trust Funds","1","1",NA,NA,"RESTITUTION","RESTITUTION","RESTITUTION","78",".",NA,0,NA,NA,0,"78"
"376",2021,"0236","478","2088",NA,NA,"INSURANCE PREMIUMS-VETERANS",240,NA,"IL VETERANS ASSISTANCE","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0236","0236","0",NA,"1","IL VETERANS ASSISTANCE","D","Special State Funds","1","1",NA,NA,"INSURANCE PREMIUMS-VETERANS","INSURANCE PREMIUMS-VETERANS","INSURANCE PREMIUMS-VETERANS","78",".",NA,0,NA,NA,0,"78"
"377",2021,"0798","444","2102",NA,NA,"LOCAL GOV S- SCHOOL DISTRICT",82047.73,NA,"REHAB SERVS EL & SECOND ED ACT","HUMAN SERVICES","G","FEDERAL TRUST FUNDS","0798","0798","0",NA,"1","REHAB SERVS EL & SECOND ED ACT","G","Federal Trust Funds","1","1",NA,NA,"LOCAL GOV S- SCHOOL DISTRICT","LOCAL GOV S- SCHOOL DISTRICT","LOCAL GOV S- SCHOOL DISTRICT","78",".",NA,0,NA,NA,0,"78"
"378",2021,"0001","360","2103",NA,NA,"OTHER REIMBURSEMENTS",19242.63,NA,"GENERAL REVENUE","COMPTROLLER","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"379",2021,"0543","360","2103",NA,NA,"OTHER REIMBURSEMENTS",784.39,NA,"COMPTROLLER'S ADMINISTRATIVE","COMPTROLLER","D","SPECIAL STATE FUNDS","0543","0543","0",NA,"1","COMPTROLLER'S ADMINISTRATIVE","D","Special State Funds","1","1",NA,NA,"OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"380",2021,"0705","493","2103",NA,NA,"OTHER REIMBURSEMENTS",19484.66,NA,"STATE POLICE WHISTLEBLOWER REW","STATE POLICE","D","SPECIAL STATE FUNDS","0705","0705","0",NA,"1","STATE POLICE WHISTLEBLOWER REW","D","Special State Funds","1","1",NA,NA,"OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"381",2021,"0906","493","2103",NA,NA,"OTHER REIMBURSEMENTS",52000.65,NA,"STATE POLICE SERVICES","STATE POLICE","D","SPECIAL STATE FUNDS","0906","0906","0",NA,"1","STATE POLICE SERVICES","D","Special State Funds","1","1",NA,NA,"OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","OTHER REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"382",2021,"0001","340","2122",NA,NA,"SETTLEMENT PROCEEDS",689256.33,NA,"GENERAL REVENUE","ATTORNEY GENERAL","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"SETTLEMENT PROCEEDS","SETTLEMENT PROCEEDS","SETTLEMENT PROCEEDS","78",".",NA,0,NA,NA,0,"78"
"383",2021,"0612","493","2154",NA,NA,"WETSA PENALTIES",27704.37,NA,"STATEWIDE 911","STATE POLICE","D","SPECIAL STATE FUNDS","0612-B","0612","2",NA,"1","STATEWIDE 911","D","Special State Funds","1","1",NA,NA,"WETSA PENALTIES","WETSA PENALTIES","WETSA PENALTIES","78",".",NA,0,NA,NA,0,"78"
"384",2021,"0790","482","2234",NA,NA,"PRIVATE SEWAGE DISPL PRG FINES",559,NA,"PRIVATE SEWAGE DISPOSAL PROGRM","PUBLIC HEALTH","D","SPECIAL STATE FUNDS","0790","0790","0",NA,"1","PRIVATE SEWAGE DISPOSAL PROGRM","D","Special State Funds","1","1",NA,NA,"PRIVATE SEWAGE DISPL PRG FINES","PRIVATE SEWAGE DISPL PRG FINES","PRIVATE SEWAGE DISPL PRG FINES","78",".",NA,0,NA,NA,0,"78"
"385",2021,"0622","350","2295",NA,NA,"MISPLACED LICNS PLTS & STCKRS",1331608.06,NA,"MOTOR VEHICLE LICENSE PLATE","SECRETARY OF STATE","D","SPECIAL STATE FUNDS","0622","0622","0",NA,"1","MOTOR VEHICLE LICENSE PLATE","D","Special State Funds","1","1",NA,NA,"MISPLACED LICNS PLTS & STCKRS","MISPLACED LICNS PLTS & STCKRS","MISPLACED LICNS PLTS & STCKRS","78",".",NA,0,NA,NA,0,"78"
"386",2021,"0051","452","2299",NA,NA,"CARNIVAL & AMSEMNT RIDES FINES",5850.02,NA,"AMUSEMENT RIDE & PATRON SAFETY","LABOR","D","SPECIAL STATE FUNDS","0051","0051","0",NA,"1","AMUSEMENT RIDE & PATRON SAFETY","D","Special State Funds","1","1",NA,NA,"CARNIVAL & AMSEMNT RIDES FINES","CARNIVAL & AMSEMNT RIDES FINES","CARNIVAL & AMSEMNT RIDES FINES","78",".",NA,0,NA,NA,0,"78"
"387",2021,"0733","370","2310",NA,NA,"TOBACCO SETTLEMENT RESIDUAL",140987782.65,NA,"TOBACCO SETTLEMENT RECOVERY","TREASURER","D","SPECIAL STATE FUNDS","0733","0733","0",NA,"1","TOBACCO SETTLEMENT RECOVERY","D","Special State Funds","1","1",NA,NA,"TOBACCO SETTLEMENT RESIDUAL","TOBACCO SETTLEMENT RESIDUAL","TOBACCO SETTLEMENT RESIDUAL","78",".",NA,0,NA,NA,0,"78"
